Price,Open,High,Low,Close,Volume
2023-01-11 19:00:00-05:00,9.218608856201172,10.153568267822266,8.94308853149414,9.47606086730957,8348219
2023-01-12 19:00:00-05:00,9.308942794799805,10.325202941894531,9.232158660888672,10.225835800170898,6374106
2023-01-16 19:00:00-05:00,10.858175277709961,11.246611595153809,10.207769393920898,10.587173461914062,7967743
2023-01-17 19:00:00-05:00,10.785907745361328,10.840107917785645,9.494128227233887,9.783198356628418,6579787
2023-01-18 19:00:00-05:00,9.525745391845703,10.722674369812012,9.521228790283203,10.352304458618164,4840468
2023-01-19 19:00:00-05:00,10.388437271118164,11.065943717956543,10.140018463134766,11.002710342407227,5025337
2023-01-22 19:00:00-05:00,11.115628242492676,11.580848693847656,10.731706619262695,11.09304428100586,6543920
2023-01-23 19:00:00-05:00,11.11111068725586,11.156277656555176,10.686539649963379,10.813008308410645,3321443
2023-01-24 19:00:00-05:00,10.627822875976562,11.01174259185791,10.252936363220215,10.939476013183594,3235650
2023-01-25 19:00:00-05:00,11.025294303894043,11.120144844055176,10.668473243713379,11.05691146850586,2834474
2023-01-26 19:00:00-05:00,10.98464298248291,11.345979690551758,10.894309043884277,11.165311813354492,2555510
2023-01-29 19:00:00-05:00,11.147245407104492,11.228546142578125,10.704607009887695,10.740740776062012,5167697
2023-01-30 19:00:00-05:00,10.794940948486328,11.08401107788086,10.785907745361328,10.97560977935791,2491082
2023-01-31 19:00:00-05:00,10.98915958404541,11.463415145874023,10.713640213012695,11.427281379699707,2922480
2023-02-01 19:00:00-05:00,11.612465858459473,12.014452934265137,11.309845924377441,11.680216789245605,6450268
2023-02-02 19:00:00-05:00,11.485998153686523,11.635049819946289,11.102078437805176,11.129178047180176,3028752
2023-02-05 19:00:00-05:00,11.016260147094727,11.065943717956543,10.758808135986328,10.776873588562012,1887103
2023-02-06 19:00:00-05:00,10.772357940673828,11.002710342407227,10.614273071289062,10.97560977935791,2964103
2023-02-07 19:00:00-05:00,11.029809951782227,11.038844108581543,10.53297233581543,10.614273071289062,2244000
2023-02-08 19:00:00-05:00,10.587173461914062,10.650406837463379,9.539295196533203,9.60252857208252,5301312
2023-02-09 19:00:00-05:00,9.607046127319336,9.783198356628418,9.539295196533203,9.638663291931152,3651882
2023-02-12 19:00:00-05:00,9.534778594970703,9.620595932006836,9.277325630187988,9.385726928710938,2722777
2023-02-13 19:00:00-05:00,9.385726928710938,9.87353229522705,9.304426193237305,9.801264762878418,2627132
2023-02-14 19:00:00-05:00,10.054201126098633,11.065943717956543,10.018067359924316,10.993677139282227,3752509
2023-02-15 19:00:00-05:00,10.862691879272461,11.454380989074707,10.731706619262695,10.740740776062012,4569696
2023-02-16 19:00:00-05:00,10.53297233581543,11.09304428100586,10.505871772766113,11.020776748657227,3831991
2023-02-20 19:00:00-05:00,11.020776748657227,11.09304428100586,10.704607009887695,10.731706619262695,2677280
2023-02-21 19:00:00-05:00,10.578139305114746,10.731706619262695,10.198735237121582,10.460704803466797,3411553
2023-02-22 19:00:00-05:00,10.745257377624512,10.767841339111328,10.460704803466797,10.740740776062012,1721274
2023-02-23 19:00:00-05:00,10.645890235900879,10.713640213012695,10.117435455322266,10.352304458618164,2068097
2023-02-26 19:00:00-05:00,10.600723266601562,10.767841339111328,10.316169738769531,10.379404067993164,1344784
2023-02-27 19:00:00-05:00,10.361336708068848,10.632340431213379,10.325202941894531,10.42457103729248,1212497
2023-02-28 19:00:00-05:00,10.53748893737793,10.731706619262695,10.39747142791748,10.39747142791748,1530206
2023-03-01 19:00:00-05:00,10.383920669555664,10.442638397216797,10.144535064697266,10.39747142791748,1404340
2023-03-02 19:00:00-05:00,9.950316429138184,10.39747142791748,9.837397575378418,10.162602424621582,3302070
2023-03-05 19:00:00-05:00,10.144535064697266,10.740740776062012,10.063234329223633,10.632340431213379,3134692
2023-03-06 19:00:00-05:00,10.632340431213379,12.186088562011719,10.298103332519531,11.653117179870605,8856000
2023-03-07 19:00:00-05:00,11.427281379699707,12.231255531311035,11.291780471801758,11.96025276184082,5189616
2023-03-08 19:00:00-05:00,11.793134689331055,11.906051635742188,10.578139305114746,10.659440040588379,4601467
2023-03-09 19:00:00-05:00,10.478771209716797,11.020776748657227,10.063234329223633,10.144535064697266,3245392
2023-03-12 20:00:00-04:00,11.05691146850586,11.725383758544922,10.614273071289062,11.427281379699707,7492951
2023-03-13 20:00:00-04:00,12.118337631225586,12.285455703735352,11.93315315246582,12.186088562011719,5969719
2023-03-14 20:00:00-04:00,12.240288734436035,12.258356094360352,11.472448348999023,11.987353324890137,3459043
2023-03-15 20:00:00-04:00,11.97380256652832,12.827462196350098,11.915085792541504,12.691960334777832,3641698
2023-03-16 20:00:00-04:00,13.333333015441895,14.03794002532959,13.242999076843262,13.938572883605957,8630061
2023-03-19 20:00:00-04:00,14.471545219421387,14.670280456542969,14.254742622375488,14.45347785949707,6888750
2023-03-20 20:00:00-04:00,14.55284595489502,14.58897876739502,14.056007385253906,14.45347785949707,4156564
2023-03-21 20:00:00-04:00,14.521228790283203,15.130985260009766,13.60433578491211,13.622403144836426,6596724
2023-03-22 20:00:00-04:00,13.983739852905273,14.769647598266602,13.821138381958008,14.543811798095703,4334348
2023-03-23 20:00:00-04:00,14.367659568786621,14.670280456542969,14.110207557678223,14.45347785949707,2248649
2023-03-26 20:00:00-04:00,14.119240760803223,14.408310890197754,13.559168815612793,13.757904052734375,3664502
2023-03-27 20:00:00-04:00,13.59530258178711,14.354109764099121,13.568202018737793,14.101174354553223,2644180
2023-03-28 20:00:00-04:00,14.543811798095703,14.87804889678955,14.254742622375488,14.308942794799805,2910524
2023-03-29 20:00:00-04:00,14.607046127319336,14.616079330444336,13.91147232055664,14.290876388549805,1998578
2023-03-30 20:00:00-04:00,14.376693725585938,14.832881927490234,14.372177124023438,14.778680801391602,2967867
2023-04-02 20:00:00-04:00,14.760614395141602,14.869014739990234,14.299909591674805,14.498644828796387,2319054
2023-04-03 20:00:00-04:00,14.643179893493652,14.643179893493652,14.363143920898438,14.417344093322754,2131418
2023-04-04 20:00:00-04:00,14.43992805480957,14.670280456542969,14.327010154724121,14.625112533569336,1768875
2023-04-05 20:00:00-04:00,14.57542896270752,14.724480628967285,14.281843185424805,14.643179893493652,1679762
2023-04-09 20:00:00-04:00,14.728997230529785,15.844625473022461,14.679312705993652,15.483287811279297,5223822
2023-04-10 20:00:00-04:00,16.007226943969727,16.62150001525879,15.862691879272461,16.007226943969727,5709131
2023-04-11 20:00:00-04:00,16.043359756469727,16.061426162719727,15.41102123260498,15.42005443572998,2790415
2023-04-12 20:00:00-04:00,15.618789672851562,16.260162353515625,15.600723266601562,15.98915958404541,2864252
2023-04-13 20:00:00-04:00,16.233062744140625,16.504064559936523,15.474254608154297,15.745257377624512,3373693
2023-04-16 20:00:00-04:00,15.176152229309082,15.266486167907715,14.896116256713867,15.185185432434082,2571450
2023-04-17 20:00:00-04:00,15.57362174987793,15.916893005371094,15.383920669555664,15.483287811279297,2640306
2023-04-18 20:00:00-04:00,15.14905071258545,15.257452964782715,14.372177124023438,14.760614395141602,4336230
2023-04-19 20:00:00-04:00,14.56187915802002,14.607046127319336,14.227642059326172,14.290876388549805,2964657
2023-04-20 20:00:00-04:00,14.191509246826172,14.299909591674805,13.694669723510742,13.730804443359375,2735508
2023-04-23 20:00:00-04:00,13.676603317260742,14.01084041595459,13.351400375366211,13.541102409362793,2744807
2023-04-24 20:00:00-04:00,13.559168815612793,13.640469551086426,13.188798904418945,13.514001846313477,2078946
2023-04-25 20:00:00-04:00,14.498644828796387,14.679312705993652,13.523035049438477,13.640469551086426,2804585
2023-04-26 20:00:00-04:00,14.083106994628906,14.9954833984375,14.01987361907959,14.85094928741455,2154333
2023-04-27 20:00:00-04:00,14.688346862792969,14.91418170928955,14.408310890197754,14.832881927490234,1374341
2023-04-30 20:00:00-04:00,14.57091236114502,14.611562728881836,13.775971412658691,13.775971412658691,1972895
2023-05-01 20:00:00-04:00,13.839204788208008,14.679312705993652,13.821138381958008,14.643179893493652,2673516
2023-05-02 20:00:00-04:00,14.42637825012207,14.778680801391602,14.363143920898438,14.769647598266602,1882564
2023-05-03 20:00:00-04:00,14.87804889678955,15.209574699401855,14.796748161315918,14.950316429138184,2042304
2023-05-04 20:00:00-04:00,14.977416038513184,15.311653137207031,14.950316429138184,15.185185432434082,1465447
2023-05-07 20:00:00-04:00,14.56187915802002,14.670280456542969,13.947606086730957,14.01084041595459,2770268
2023-05-08 20:00:00-04:00,14.083106994628906,14.399276733398438,14.03794002532959,14.146341323852539,1148180
2023-05-09 20:00:00-04:00,14.308942794799805,14.634145736694336,13.57723617553711,13.90243911743164,2301121
2023-05-10 20:00:00-04:00,13.830171585083008,13.839204788208008,13.062331199645996,13.242999076843262,2831485
2023-05-11 20:00:00-04:00,12.990062713623047,13.360433578491211,12.547425270080566,12.881662368774414,3350336
2023-05-14 20:00:00-04:00,13.224931716918945,13.631436347961426,13.02619743347168,13.550135612487793,2443481
2023-05-15 20:00:00-04:00,13.405600547790527,13.459800720214844,13.161698341369629,13.215899467468262,1782934
2023-05-16 20:00:00-04:00,13.107498168945312,13.60433578491211,12.990062713623047,13.568202018737793,1521682
2023-05-17 20:00:00-04:00,13.441734313964844,13.495935440063477,12.859079360961914,13.02619743347168,1703009
2023-05-18 20:00:00-04:00,13.08039665222168,13.143630981445312,12.881662368774414,12.999096870422363,1244822
2023-05-21 20:00:00-04:00,12.93586254119873,13.161698341369629,12.791328430175781,12.818428039550781,1730462
2023-05-22 20:00:00-04:00,12.94489574432373,13.233965873718262,12.899728775024414,12.94489574432373,1231316
2023-05-23 20:00:00-04:00,12.737127304077148,12.773261070251465,12.276423454284668,12.3712739944458,2497724
2023-05-24 20:00:00-04:00,12.48419189453125,12.547425270080566,12.303523063659668,12.429990768432617,1410539
2023-05-25 20:00:00-04:00,12.470641136169434,12.809394836425781,12.3848237991333,12.49322509765625,1561091
2023-05-29 20:00:00-04:00,12.92682933807373,13.098464012145996,12.700993537902832,12.962963104248047,2079167
2023-05-30 20:00:00-04:00,12.6016263961792,12.673892974853516,12.420957565307617,12.547425270080566,1246703
2023-05-31 20:00:00-04:00,12.411924362182617,12.719060897827148,12.3848237991333,12.691960334777832,1835295
2023-06-01 20:00:00-04:00,12.782294273376465,13.01716423034668,12.746161460876465,12.990062713623047,1489247
2023-06-04 20:00:00-04:00,12.845527648925781,12.881662368774414,12.09575366973877,12.358627319335938,1951752
2023-06-05 20:00:00-04:00,12.195121765136719,13.134597778320312,12.09575366973877,13.071364402770996,2371415
2023-06-06 20:00:00-04:00,12.863595008850098,13.008130073547363,12.420957565307617,12.49322509765625,2010755
2023-06-07 20:00:00-04:00,12.439023971557617,12.691960334777832,12.3938570022583,12.511292457580566,1212829
2023-06-08 20:00:00-04:00,12.511292457580566,12.6016263961792,12.213189125061035,12.231255531311035,1504192
2023-06-11 20:00:00-04:00,12.195121765136719,12.195121765136719,11.761517524719238,11.851852416992188,2525178
2023-06-12 20:00:00-04:00,11.878952026367188,12.04155445098877,11.770550727844238,11.842818260192871,1990607
2023-06-13 20:00:00-04:00,11.788618087768555,12.149954795837402,11.770550727844238,11.978320121765137,1343455
2023-06-14 20:00:00-04:00,11.779583930969238,12.149954795837402,11.616983413696289,12.104787826538086,2480344
2023-06-15 20:00:00-04:00,12.3667573928833,14.543811798095703,12.149954795837402,13.658536911010742,5828909
2023-06-19 20:00:00-04:00,13.821138381958008,16.016260147094727,13.794037818908691,15.221319198608398,11335016
2023-06-20 20:00:00-04:00,15.853658676147461,16.838302612304688,15.826558113098145,16.007226943969727,10592994
2023-06-21 20:00:00-04:00,16.269195556640625,16.793134689331055,15.817524909973145,16.260162353515625,5400610
2023-06-22 20:00:00-04:00,16.305330276489258,17.651309967041016,15.98915958404541,17.335140228271484,7188747
2023-06-25 20:00:00-04:00,17.15447235107422,17.68744468688965,16.10569190979004,16.42276382446289,5642379
2023-06-26 20:00:00-04:00,16.684734344482422,17.660343170166016,16.60343360900879,17.588075637817383,5123528
2023-06-27 20:00:00-04:00,17.29900550842285,17.597108840942383,16.711833953857422,16.811201095581055,4743495
2023-06-28 20:00:00-04:00,17.16350555419922,17.705509185791016,17.16350555419922,17.660343170166016,2824732
2023-06-29 20:00:00-04:00,17.940378189086914,18.03071403503418,16.07949447631836,17.335140228271484,8164568
2023-07-02 20:00:00-04:00,17.434507369995117,18.834688186645508,17.371274948120117,18.473350524902344,3535979
2023-07-04 20:00:00-04:00,18.247516632080078,18.491418838500977,17.976512908935547,18.193315505981445,3773099
2023-07-05 20:00:00-04:00,18.292682647705078,18.36495018005371,17.398374557495117,18.139114379882812,3097940
2023-07-06 20:00:00-04:00,17.994579315185547,18.446250915527344,17.868112564086914,17.895212173461914,2810562
2023-07-09 20:00:00-04:00,17.886178970336914,18.093948364257812,17.16350555419922,18.05781364440918,2988568
2023-07-10 20:00:00-04:00,17.967479705810547,18.315265655517578,17.895212173461914,18.003612518310547,3243842
2023-07-11 20:00:00-04:00,18.06684684753418,18.392051696777344,17.72357749938965,17.79584503173828,3836973
2023-07-12 20:00:00-04:00,17.922313690185547,19.7651309967041,17.922313690185547,19.313459396362305,9484997
2023-07-13 20:00:00-04:00,19.087623596191406,19.385726928710938,17.53387451171875,17.84101104736328,7041516
2023-07-16 20:00:00-04:00,17.940378189086914,18.554651260375977,17.79584503173828,17.994579315185547,3726605
2023-07-17 20:00:00-04:00,17.949413299560547,18.33785057067871,17.560976028442383,17.80487823486328,6534068
2023-07-18 20:00:00-04:00,17.913278579711914,18.292682647705078,17.904245376586914,18.139114379882812,2428426
2023-07-19 20:00:00-04:00,18.292682647705078,18.38301658630371,17.597108840942383,17.69647789001465,3428047
2023-07-20 20:00:00-04:00,17.74164390563965,18.04878044128418,17.705509185791016,17.953929901123047,1721828
2023-07-23 20:00:00-04:00,17.53387451171875,17.660343170166016,16.93766975402832,17.344173431396484,3529780
2023-07-24 20:00:00-04:00,17.29900550842285,17.542909622192383,17.25383949279785,17.317073822021484,1802528
2023-07-25 20:00:00-04:00,17.344173431396484,17.52484130859375,17.27190589904785,17.398374557495117,1389728
2023-07-26 20:00:00-04:00,17.46160888671875,17.542909622192383,16.576332092285156,16.61246681213379,3064065
2023-07-27 20:00:00-04:00,16.757001876831055,17.127370834350586,16.666667938232422,16.91508674621582,2400419
2023-07-30 20:00:00-04:00,17.037036895751953,17.317073822021484,16.96476936340332,17.28093910217285,2073632
2023-07-31 20:00:00-04:00,16.97380256652832,17.27190589904785,16.54742431640625,17.19963836669922,3051888
2023-08-01 20:00:00-04:00,17.22673988342285,17.389341354370117,16.820234298706055,17.308040618896484,3028309
2023-08-02 20:00:00-04:00,17.27190589904785,17.77777862548828,17.118337631225586,17.434507369995117,2651597
2023-08-03 20:00:00-04:00,17.335140228271484,17.68744468688965,17.27190589904785,17.362239837646484,1651755
2023-08-06 20:00:00-04:00,17.344173431396484,17.398374557495117,16.98283576965332,17.308040618896484,2605989
2023-08-07 20:00:00-04:00,17.560976028442383,18.283649444580078,17.344173431396484,18.148147583007812,3758708
2023-08-08 20:00:00-04:00,18.184282302856445,18.509485244750977,17.705509185791016,17.76874351501465,3473766
2023-08-09 20:00:00-04:00,17.886178970336914,18.283649444580078,17.84101104736328,17.886178970336914,2449127
2023-08-10 20:00:00-04:00,17.913278579711914,18.292682647705078,17.85004425048828,17.904245376586914,1988061
2023-08-13 20:00:00-04:00,17.904245376586914,18.464317321777344,17.84101104736328,18.175247192382812,3008937
2023-08-14 20:00:00-04:00,18.121047973632812,18.473350524902344,17.74164390563965,17.75971031188965,2772592
2023-08-15 20:00:00-04:00,17.75067710876465,17.85004425048828,17.398374557495117,17.579042434692383,2990007
2023-08-16 20:00:00-04:00,17.29900550842285,17.705509185791016,16.485998153686523,16.74164390563965,5046481
2023-08-17 20:00:00-04:00,16.07046127319336,16.359529495239258,15.356820106506348,15.718156814575195,5125299
2023-08-20 20:00:00-04:00,15.736224174499512,15.790425300598145,15.392953872680664,15.54652214050293,2636099
2023-08-21 20:00:00-04:00,15.54652214050293,15.709123611450195,15.356820106506348,15.356820106506348,2045515
2023-08-22 20:00:00-04:00,15.383920669555664,16.44083023071289,15.383920669555664,16.431798934936523,2752888
2023-08-23 20:00:00-04:00,16.323396682739258,16.36856460571289,15.808490753173828,15.97109317779541,1598508
2023-08-24 20:00:00-04:00,16.133695602416992,16.323396682739258,15.600723266601562,15.672989845275879,2012083
2023-08-27 20:00:00-04:00,15.763323783874512,16.034326553344727,15.745257377624512,15.880759239196777,1316998
2023-08-28 20:00:00-04:00,15.953025817871094,19.15989112854004,15.925926208496094,18.57271957397461,21647606
2023-08-29 20:00:00-04:00,18.274616241455078,18.428184509277344,17.660343170166016,17.80487823486328,5856141
2023-08-30 20:00:00-04:00,17.83197784423828,18.04878044128418,16.711833953857422,16.90153694152832,5328212
2023-08-31 20:00:00-04:00,16.757001876831055,16.883468627929688,16.41373062133789,16.693767547607422,2525842
2023-09-04 20:00:00-04:00,16.64859962463379,16.93766975402832,16.62150001525879,16.757001876831055,2022821
2023-09-05 20:00:00-04:00,16.766033172607422,17.145437240600586,16.485998153686523,16.802167892456055,2343851
2023-09-06 20:00:00-04:00,16.720867156982422,17.470640182495117,16.62150001525879,17.434507369995117,2293151
2023-09-07 20:00:00-04:00,17.380306243896484,17.624210357666016,17.339656829833984,17.434507369995117,2464293
2023-09-10 20:00:00-04:00,17.344173431396484,17.470640182495117,16.757001876831055,16.847335815429688,2329792
2023-09-11 20:00:00-04:00,17.49774169921875,17.68744468688965,17.25383949279785,17.398374557495117,2664106
2023-09-12 20:00:00-04:00,17.50677490234375,17.84101104736328,17.27190589904785,17.353206634521484,2030792
2023-09-13 20:00:00-04:00,17.705509185791016,17.877145767211914,17.50677490234375,17.579042434692383,1892638
2023-09-14 20:00:00-04:00,17.434507369995117,17.560976028442383,17.109304428100586,17.398374557495117,1080986
2023-09-17 20:00:00-04:00,17.859079360961914,17.985546112060547,17.362239837646484,17.371274948120117,2977719
2023-09-18 20:00:00-04:00,17.642276763916016,17.958446502685547,17.443540573120117,17.922313690185547,2357689
2023-09-19 20:00:00-04:00,17.958446502685547,17.971996307373047,17.425474166870117,17.542909622192383,2050053
2023-09-20 20:00:00-04:00,17.24480628967285,17.362239837646484,16.98283576965332,17.16350555419922,1771754
2023-09-21 20:00:00-04:00,17.20867156982422,17.25383949279785,17.028003692626953,17.073171615600586,1023311
2023-09-24 20:00:00-04:00,16.95573616027832,16.96025276184082,16.61246681213379,16.666667938232422,1725924
2023-09-25 20:00:00-04:00,16.576332092285156,16.594398498535156,16.296295166015625,16.41373062133789,1757805
2023-09-26 20:00:00-04:00,16.775068283081055,16.802167892456055,16.350496292114258,16.37759780883789,1692271
2023-09-27 20:00:00-04:00,16.495031356811523,17.353206634521484,16.44083023071289,17.16350555419922,3096058
2023-09-28 20:00:00-04:00,17.18157196044922,17.371274948120117,17.082204818725586,17.335140228271484,1532309
2023-10-01 20:00:00-04:00,18.06684684753418,18.283649444580078,17.470640182495117,17.570009231567383,3183953
2023-10-02 20:00:00-04:00,17.443540573120117,17.781391143798828,17.335140228271484,17.74164390563965,2255623
2023-10-03 20:00:00-04:00,17.931346893310547,18.292682647705078,17.651309967041016,18.193315505981445,3115762
2023-10-04 20:00:00-04:00,18.37398338317871,18.654020309448242,18.202348709106445,18.202348709106445,3347457
2023-10-05 20:00:00-04:00,18.08491325378418,18.825654983520508,18.07588005065918,18.726287841796875,2165624
2023-10-08 20:00:00-04:00,18.33785057067871,18.843721389770508,18.292682647705078,18.518518447875977,2073632
2023-10-09 20:00:00-04:00,18.473350524902344,18.807588577270508,18.392051696777344,18.59078598022461,2618387
2023-10-10 20:00:00-04:00,18.401084899902344,18.509485244750977,17.904245376586914,18.130081176757812,2500492
2023-10-11 20:00:00-04:00,18.139114379882812,18.247516632080078,17.922313690185547,18.08491325378418,1761348
2023-10-12 20:00:00-04:00,18.229448318481445,18.473350524902344,18.02619743347168,18.283649444580078,2448684
2023-10-15 20:00:00-04:00,20.32520294189453,21.237579345703125,19.277326583862305,19.69286346435547,9483226
2023-10-16 20:00:00-04:00,19.7380313873291,20.31616973876953,19.620595932006836,20.01806640625,3070154
2023-10-17 20:00:00-04:00,20.108400344848633,20.397470474243164,19.797651290893555,20.060523986816406,3362845
2023-10-18 20:00:00-04:00,20.063234329223633,20.740741729736328,19.882564544677734,20.28003692626953,4414827
2023-10-19 20:00:00-04:00,20.776874542236328,21.526649475097656,20.740741729736328,21.35501480102539,6911222
2023-10-22 20:00:00-04:00,21.93315315246582,22.339656829833984,21.607948303222656,22.317073822021484,8417185
2023-10-23 20:00:00-04:00,24.173442840576172,24.43541145324707,23.08039665222168,23.63143539428711,10131596
2023-10-24 20:00:00-04:00,23.91147232055664,24.7651309967041,23.667570114135742,24.200542449951172,5491495
2023-10-25 20:00:00-04:00,23.88437271118164,23.938573837280273,22.908761978149414,23.279132843017578,5898317
2023-10-26 20:00:00-04:00,23.36043357849121,23.848237991333008,22.448057174682617,22.646793365478516,4404532
2023-10-29 20:00:00-04:00,23.215898513793945,24.363143920898438,23.215898513793945,23.92050552368164,5207439
2023-10-30 20:00:00-04:00,23.938573837280273,24.236675262451172,23.60433578491211,24.173442840576172,3255576
2023-10-31 20:00:00-04:00,24.390243530273438,24.634145736694336,24.12827491760254,24.290876388549805,3872950
2023-11-01 20:00:00-04:00,24.7515811920166,24.878049850463867,24.281843185424805,24.54200553894043,4561283
2023-11-02 20:00:00-04:00,24.40831184387207,25.140018463134766,23.983739852905273,24.43541145324707,3479080
2023-11-05 19:00:00-05:00,24.68834686279297,24.932249069213867,24.299909591674805,24.345077514648438,3182736
2023-11-06 19:00:00-05:00,24.16440773010254,25.51942253112793,24.010839462280273,25.383920669555664,4185456
2023-11-07 19:00:00-05:00,25.2213191986084,25.2755184173584,24.557361602783203,25.112918853759766,4209368
2023-11-08 19:00:00-05:00,26.44986343383789,27.145437240600586,25.763324737548828,26.278228759765625,8729359
2023-11-09 19:00:00-05:00,26.513097763061523,27.127370834350586,26.42276382446289,27.07588005065918,5892229
2023-11-12 19:00:00-05:00,27.00090217590332,27.046070098876953,26.196929931640625,26.251129150390625,3569079
2023-11-13 19:00:00-05:00,26.214994430541992,26.829267501831055,24.66124725341797,24.7696475982666,6010124
2023-11-14 19:00:00-05:00,25.29358673095703,26.90153694152832,25.29358673095703,26.883468627929688,5134709
2023-11-15 19:00:00-05:00,26.784101486206055,26.856369018554688,25.790424346923828,26.183378219604492,5537325
2023-11-16 19:00:00-05:00,26.314363479614258,26.42276382446289,25.59168815612793,26.187894821166992,3276941
2023-11-19 19:00:00-05:00,26.37759780883789,27.22673988342285,26.242095947265625,26.910568237304688,4352060
2023-11-20 19:00:00-05:00,26.594398498535156,27.091238021850586,26.278228759765625,26.37759780883789,4642758
2023-11-21 19:00:00-05:00,26.341463088989258,27.542909622192383,26.287263870239258,27.50677490234375,3582806
2023-11-23 19:00:00-05:00,27.443540573120117,28.437217712402344,27.434507369995117,28.193315505981445,3831216
2023-11-26 19:00:00-05:00,27.416440963745117,27.68744468688965,26.991870880126953,27.19512176513672,4425343
2023-11-27 19:00:00-05:00,27.53387451171875,28.59078598022461,27.416440963745117,28.464317321777344,4128114
2023-11-28 19:00:00-05:00,28.491418838500977,28.545618057250977,28.003612518310547,28.019874572753906,4704086
2023-11-29 19:00:00-05:00,27.75067710876465,27.90334129333496,27.109304428100586,27.321590423583984,3899186
2023-11-30 19:00:00-05:00,27.77777862548828,28.681119918823242,27.71002769470215,28.663053512573242,5542970
2023-12-03 19:00:00-05:00,30.153568267822266,30.487804412841797,29.078590393066406,30.384824752807617,7333322
2023-12-04 19:00:00-05:00,30.53297233581543,32.592594146728516,30.442638397216797,31.707317352294922,9222860
2023-12-05 19:00:00-05:00,32.00542068481445,32.728092193603516,31.481481552124023,31.544715881347656,6564399
2023-12-06 19:00:00-05:00,31.373079299926758,31.680217742919922,30.29810333251953,30.627822875976562,7665754
2023-12-07 19:00:00-05:00,31.029809951782227,32.08671951293945,30.984643936157227,32.07768630981445,4085605
2023-12-10 19:00:00-05:00,30.28003692626953,30.487804412841797,28.843721389770508,29.322492599487305,8279142
2023-12-11 19:00:00-05:00,29.7560977935791,30.34326934814453,29.638662338256836,30.189701080322266,4883531
2023-12-12 19:00:00-05:00,30.2348690032959,32.17705535888672,30.171634674072266,32.14995574951172,6876905
2023-12-13 19:00:00-05:00,31.806684494018555,31.91508674621582,31.091238021850586,31.526649475097656,5826695
2023-12-14 19:00:00-05:00,31.029809951782227,31.07497787475586,30.072267532348633,30.803974151611328,4650728
2023-12-17 19:00:00-05:00,30.171634674072266,31.214994430541992,30.162601470947266,31.201444625854492,5826695
2023-12-18 19:00:00-05:00,31.553749084472656,31.743450164794922,31.165311813354492,31.557361602783203,4562611
2023-12-19 19:00:00-05:00,32.52032470703125,33.02619552612305,32.21318817138672,32.366756439208984,5818171
2023-12-20 19:00:00-05:00,32.737125396728516,32.88166046142578,32.366756439208984,32.78681182861328,3552142
2023-12-21 19:00:00-05:00,32.610660552978516,33.477867126464844,32.592594146728516,33.34236526489258,4507483
2023-12-25 19:00:00-05:00,32.700992584228516,32.77326202392578,31.66214942932129,32.20415496826172,5622674
2023-12-26 19:00:00-05:00,32.592594146728516,33.01716232299805,32.574527740478516,32.74616241455078,7453652
2023-12-27 19:00:00-05:00,32.14092254638672,32.71906280517578,31.40921401977539,31.445348739624023,9028249
2023-12-28 19:00:00-05:00,31.61698341369629,32.339656829833984,30.668472290039062,31.273712158203125,7024026
2024-01-01 19:00:00-05:00,33.658538818359375,33.92953872680664,33.08943176269531,33.28816604614258,10154068
2024-01-02 19:00:00-05:00,31.327913284301758,32.402889251708984,31.300813674926758,32.11381912231445,6466098
2024-01-03 19:00:00-05:00,32.646793365478516,33.87172317504883,32.375789642333984,33.64950180053711,7201256
